predicted,actual
0.988,0.485
1.5776666666666668,0.054
1.280333333333333,0.485
0.5201666666666667,0.485
0.988,0.485
1.429,0.485
1.1316666666666666,0.485
1.280333333333333,0.485
1.5776666666666668,0.931
1.1316666666666666,0.485
1.7263333333333335,0.931
1.280333333333333,0.485
1.1316666666666666,0.485
1.429,0.485
1.5776666666666668,0.485
1.7263333333333335,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
1.280333333333333,0.485
1.1316666666666666,0.485
1.280333333333333,0.485
1.5776666666666668,0.931
1.1316666666666666,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
1.280333333333333,0.485
1.1316666666666666,0.931
1.280333333333333,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
1.5776666666666668,0.485
1.5776666666666668,0.485
1.280333333333333,0.485
1.1316666666666666,0.485
1.429,0.485
1.7263333333333335,0.931
1.1316666666666666,0.485
1.1316666666666666,0.485
1.280333333333333,0.485
1.429,0.054
1.1316666666666666,0.485
1.429,0.485
1.280333333333333,0.485
1.429,0.485
1.1316666666666666,0.485
1.280333333333333,0.931
1.1316666666666666,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
1.5776666666666668,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
1.280333333333333,0.054
1.7263333333333335,0.485
1.5776666666666668,0.931
1.1316666666666666,0.485
0.988,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
1.429,0.485
1.1316666666666666,0.485
1.280333333333333,0.485
1.1316666666666666,0.485
1.7263333333333335,0.485
1.429,0.485
1.280333333333333,0.485
1.1366666666666665,0.485
1.5776666666666668,0.931
1.5776666666666668,0.485
1.5776666666666668,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
0.5080416666666666,0.485
1.7263333333333335,0.931
1.280333333333333,0.054
0.988,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
0.5080416666666666,0.485
1.280333333333333,0.485
1.1316666666666666,0.485
1.7263333333333335,0.485
1.280333333333333,0.931
1.280333333333333,0.485
0.5201666666666667,0.485
0.07097916666666668,0.054
1.1316666666666666,0.485
1.1316666666666666,0.931
1.429,0.931
0.49911979166666665,0.485
1.280333333333333,0.485
1.1316666666666666,0.485
1.1316666666666666,0.054
1.1316666666666666,0.485
1.280333333333333,0.485
1.1316666666666666,0.485
1.280333333333333,0.485
1.429,0.485
1.280333333333333,0.485
1.280333333333333,0.485
1.280333333333333,0.485
1.7263333333333335,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
1.5776666666666668,0.931
1.280333333333333,0.485
1.1316666666666666,0.485
1.280333333333333,0.485
1.280333333333333,0.485
1.429,0.485
1.429,0.931
0.07995833333333334,0.054
0.993,0.485
1.2853333333333332,0.054
1.280333333333333,0.485
2.0236666666666667,0.485
1.1316666666666666,0.485
1.280333333333333,0.485
1.280333333333333,0.485
1.7263333333333335,0.485
1.429,0.485
1.429,0.485
1.1316666666666666,0.485
1.429,0.931
1.7263333333333335,0.485
1.280333333333333,0.485
2.0236666666666667,0.931
0.988,0.054
1.1316666666666666,0.485
0.5080416666666666,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
2.0236666666666667,0.931
1.5776666666666668,0.485
1.280333333333333,0.485
0.5201666666666667,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
0.07097916666666668,0.054
1.1316666666666666,0.485
1.1316666666666666,0.931
1.1316666666666666,0.054
0.988,0.485
1.280333333333333,0.485
1.280333333333333,0.485
1.1316666666666666,0.485
0.5201666666666667,0.485
1.429,0.485
2.0236666666666667,0.931
0.988,0.054
1.1316666666666666,0.485
1.429,0.485
1.5776666666666668,0.054
1.1316666666666666,0.054
1.1316666666666666,0.485
1.1316666666666666,0.485
1.5776666666666668,0.485
1.2853333333333332,0.931
1.1316666666666666,0.485
0.988,0.485
0.988,0.485
1.5776666666666668,0.931
1.429,0.931
1.7263333333333335,0.931
1.5776666666666668,0.931
1.1316666666666666,0.485
1.280333333333333,0.485
1.429,0.931
0.988,0.485
1.280333333333333,0.931
1.5776666666666668,0.931
0.07995833333333334,0.054
1.429,0.485
1.1316666666666666,0.485
1.429,0.931
0.09500000000000001,0.054
1.1316666666666666,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
0.5080416666666666,0.485
1.5776666666666668,0.931
1.1316666666666666,0.485
0.5080416666666666,0.485
1.5776666666666668,0.485
0.988,0.485
1.1316666666666666,0.485
1.7263333333333335,0.485
1.7263333333333335,0.931
1.2853333333333332,0.931
1.429,0.931
1.1316666666666666,0.054
1.7263333333333335,0.931
1.5776666666666668,0.931
1.1316666666666666,0.485
0.988,0.485
1.5776666666666668,0.931
1.1316666666666666,0.485
1.5776666666666668,0.931
1.5776666666666668,0.931
1.1366666666666665,0.485
1.1316666666666666,0.485
1.875,0.931
0.4659479166666666,0.485
0.988,0.485
1.429,0.485
0.5080416666666666,0.485
1.1316666666666666,0.485
0.5080416666666666,0.485
0.988,0.485
1.429,0.931
1.2853333333333332,0.931
1.1316666666666666,0.485
1.429,0.485
1.1316666666666666,0.485
0.988,0.485
1.429,0.931
1.1316666666666666,0.485
1.1316666666666666,0.485
1.280333333333333,0.485
1.280333333333333,0.931
1.1316666666666666,0.485
1.5776666666666668,0.931
1.280333333333333,0.485
1.5776666666666668,0.931
1.1316666666666666,0.485
1.1316666666666666,0.485
1.429,0.931
1.1316666666666666,0.485
0.07704166666666666,0.054
0.5080416666666666,0.485
0.988,0.485
0.07704166666666666,0.054
1.280333333333333,0.931
1.1316666666666666,0.485
1.429,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
1.1316666666666666,0.054
0.5080416666666666,0.485
0.988,0.485
0.988,0.485
0.07097916666666668,0.054
1.5776666666666668,0.931
0.988,0.485
1.5776666666666668,0.485
0.07704166666666666,0.054
1.280333333333333,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
0.988,0.485
1.1316666666666666,0.485
1.1316666666666666,0.485
0.5080416666666666,0.485
0.5080416666666666,0.485
1.429,0.931
1.1316666666666666,0.485
1.1316666666666666,0.054
1.7263333333333335,0.931
1.1316666666666666,0.485
1.1316666666666666,0.485
1.280333333333333,0.485
0.09500000000000001,0.054
1.1316666666666666,0.485
0.07995833333333334,0.054
0.07097916666666668,0.054
0.988,0.485
0.988,0.485
0.5201666666666667,0.485
0.09500000000000001,0.054
1.1316666666666666,0.485
0.07995833333333334,0.054
0.07995833333333334,0.054
1.1316666666666666,0.485
1.429,0.931
1.280333333333333,0.485
1.1316666666666666,0.931
0.07097916666666668,0.054
1.429,0.485
1.1316666666666666,0.485
1.429,0.054
0.5080416666666666,0.485
0.5080416666666666,0.485
1.5776666666666668,0.931
1.290333333333333,0.054
1.1316666666666666,0.485
1.280333333333333,0.485
1.429,0.485
1.280333333333333,0.054
1.1316666666666666,0.931
0.988,0.485
0.988,0.485
1.280333333333333,0.485
0.988,0.485
0.988,0.485
1.1366666666666665,0.485
1.280333333333333,0.485
1.1316666666666666,0.485
0.07097916666666668,0.054
1.5776666666666668,0.054
1.1316666666666666,0.485
0.988,0.485
0.5080416666666666,0.485
1.1316666666666666,0.485
0.07129166666666667,0.054
0.07995833333333334,0.054
1.429,0.485
0.5080416666666666,0.485
1.1316666666666666,0.485
0.988,0.485
1.1316666666666666,0.485
0.5080416666666666,0.485
1.280333333333333,0.485
1.1316666666666666,0.931
0.993,0.054
1.1366666666666665,0.485
1.5776666666666668,0.931
1.1316666666666666,0.485
1.429,0.485
1.1316666666666666,0.485
0.09500000000000001,0.054
0.5080416666666666,0.485
1.280333333333333,0.485
1.1316666666666666,0.054
